filename,width,height,class,xmin,ymin,xmax,ymax
Kitchen-274-_jpg.rf.fede3606a925b8be7038c0449aa12d88.jpg,640,640,Cupboard,104,20,314,293
Kitchen-274-_jpg.rf.fede3606a925b8be7038c0449aa12d88.jpg,640,640,Cupboard,191,391,382,639
Kitchen-274-_jpg.rf.fede3606a925b8be7038c0449aa12d88.jpg,640,640,Cupboard,385,371,592,515
img_wm_revamp-73-_jpg.rf.fe608cd27daf79d8d2d36ad5e8ae414f.jpg,640,640,AC,34,142,111,203
img_wm_revamp-73-_jpg.rf.fe608cd27daf79d8d2d36ad5e8ae414f.jpg,640,640,Windowsill,243,29,456,358
img_wm_revamp-73-_jpg.rf.fe608cd27daf79d8d2d36ad5e8ae414f.jpg,640,640,Door,0,127,87,604

95_jpg.rf.ff452ff5f0aeeabc87a1ee6c24232dd3.jpg,640,640,Faucet,405,162,473,323
95_jpg.rf.ff452ff5f0aeeabc87a1ee6c24232dd3.jpg,640,640,Stove,98,333,340,508
95_jpg.rf.ff452ff5f0aeeabc87a1ee6c24232dd3.jpg,640,640,Sink,397,337,553,386
95_jpg.rf.ff452ff5f0aeeabc87a1ee6c24232dd3.jpg,640,640,Exhaust Hood,88,6,267,94
95_jpg.rf.ff452ff5f0aeeabc87a1ee6c24232dd3.jpg,640,640,Washing Machine,262,422,368,637
95_jpg.rf.ff452ff5f0aeeabc87a1ee6c24232dd3.jpg,640,640,Cupboard,353,396,640,625

Kitchen-466-_jpg.rf.ff1c7399ca2256f306b5815bad701374.jpg,640,640,Sink,182,366,284,431
Kitchen-466-_jpg.rf.ff1c7399ca2256f306b5815bad701374.jpg,640,640,Exhaust Hood,350,205,639,306
Kitchen-466-_jpg.rf.ff1c7399ca2256f306b5815bad701374.jpg,640,640,Exhaust Fan,281,112,356,174
Kitchen-466-_jpg.rf.ff1c7399ca2256f306b5815bad701374.jpg,640,640,Stove,303,356,624,461
Kitchen-466-_jpg.rf.ff1c7399ca2256f306b5815bad701374.jpg,640,640,Washing Machine,298,413,517,634
Kitchen-466-_jpg.rf.ff1c7399ca2256f306b5815bad701374.jpg,640,640,Fridge,0,92,215,620
Toilet-424-_jpg.rf.ff43a4e6d8b2f0b79fb3a2d03527d5b9.jpg,640,640,Exhaust Fan,493,26,567,63
Toilet-424-_jpg.rf.ff43a4e6d8b2f0b79fb3a2d03527d5b9.jpg,640,640,Water Heater,315,45,413,225
Toilet-424-_jpg.rf.ff43a4e6d8b2f0b79fb3a2d03527d5b9.jpg,640,640,Toilet,408,392,529,640
Toilet-424-_jpg.rf.ff43a4e6d8b2f0b79fb3a2d03527d5b9.jpg,640,640,Toilet Sink,0,375,187,523
Toilet-468-_jpg.rf.fe72e9c48fbcf8af53f7b3589061b09f.jpg,640,640,Toilet Sink,253,331,573,427
Toilet-468-_jpg.rf.fe72e9c48fbcf8af53f7b3589061b09f.jpg,640,640,Toilet,41,314,322,496
Toilet-468-_jpg.rf.fe72e9c48fbcf8af53f7b3589061b09f.jpg,640,640,Faucet,458,325,512,366

Room2-201-_jpg.rf.ff3cd1a82c92f009b3fcabacfd926b84.jpg,640,640,Windowsill,4,0,640,637
t44_jpg.rf.fef1cdd77a239de3c9f846e4a66e0e0f.jpg,640,640,Toilet Sink,339,340,382,371
t44_jpg.rf.fef1cdd77a239de3c9f846e4a66e0e0f.jpg,640,640,Toilet,319,384,339,460
t44_jpg.rf.fef1cdd77a239de3c9f846e4a66e0e0f.jpg,640,640,Water Cubicle,237,158,317,468
Room2-170-_jpg.rf.ff182de20d8bd311949cf5332312667c.jpg,640,640,AC,106,14,188,94
Toilet-56-_jpg.rf.ff49d39bc8c8026b29f7f8be91d52446.jpg,640,640,Bathtub,0,339,106,440
Toilet-56-_jpg.rf.ff49d39bc8c8026b29f7f8be91d52446.jpg,640,640,Toilet,19,327,220,527
Toilet-56-_jpg.rf.ff49d39bc8c8026b29f7f8be91d52446.jpg,640,640,Toilet Sink,204,345,458,424
Toilet-56-_jpg.rf.ff49d39bc8c8026b29f7f8be91d52446.jpg,640,640,Faucet,320,339,366,374
Toilet-56-_jpg.rf.ff49d39bc8c8026b29f7f8be91d52446.jpg,640,640,Exhaust Fan,114,79,182,141
Kitchen-191-_jpg.rf.ff28dd3083ebc3ffe130fd693f935c9e.jpg,640,640,Faucet,321,284,379,321
Kitchen-191-_jpg.rf.ff28dd3083ebc3ffe130fd693f935c9e.jpg,640,640,Exhaust Hood,81,175,173,204
Kitchen-191-_jpg.rf.ff28dd3083ebc3ffe130fd693f935c9e.jpg,640,640,Cupboard,68,2,640,244
Kitchen-191-_jpg.rf.ff28dd3083ebc3ffe130fd693f935c9e.jpg,640,640,Stove,91,313,224,357
Kitchen-191-_jpg.rf.ff28dd3083ebc3ffe130fd693f935c9e.jpg,640,640,Sink,243,299,511,366
Kitchen-191-_jpg.rf.ff28dd3083ebc3ffe130fd693f935c9e.jpg,640,640,Cupboard,93,319,493,530
18_jpg.rf.feaf7aed035d9c0b79ff94b3b3226c07.jpg,640,640,Stove,158,346,240,399
18_jpg.rf.feaf7aed035d9c0b79ff94b3b3226c07.jpg,640,640,Cupboard,237,315,353,417
18_jpg.rf.feaf7aed035d9c0b79ff94b3b3226c07.jpg,640,640,Cupboard,329,179,393,257
18_jpg.rf.feaf7aed035d9c0b79ff94b3b3226c07.jpg,640,640,Exhaust Hood,103,128,218,247
Toilet-109-_jpg.rf.ff52f8e46857023e534183b6602cca97.jpg,640,640,Toilet,255,286,542,550


Kitchen-303-_jpg.rf.ffa9ffeb4d73a349c96e65f6d630349e.jpg,640,640,Sink,0,405,151,512
Kitchen-303-_jpg.rf.ffa9ffeb4d73a349c96e65f6d630349e.jpg,640,640,Stove,244,321,333,347
Kitchen-303-_jpg.rf.ffa9ffeb4d73a349c96e65f6d630349e.jpg,640,640,Cupboard,0,5,502,214
Kitchen-303-_jpg.rf.ffa9ffeb4d73a349c96e65f6d630349e.jpg,640,640,Cupboard,28,332,347,640

Kitchen-67-_jpg.rf.ff8ac908399a9fe10da586637877811a.jpg,640,640,Stove,166,295,346,338
Kitchen-67-_jpg.rf.ff8ac908399a9fe10da586637877811a.jpg,640,640,Cupboard,193,325,401,414
Kitchen-67-_jpg.rf.ff8ac908399a9fe10da586637877811a.jpg,640,640,Sink,362,322,417,349
Kitchen-67-_jpg.rf.ff8ac908399a9fe10da586637877811a.jpg,640,640,Cupboard,29,7,470,212
Kitchen-67-_jpg.rf.ff8ac908399a9fe10da586637877811a.jpg,640,640,Exhaust Hood,157,184,336,225
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Exhaust Hood,118,89,236,191
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Exhaust Fan,302,34,341,104
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Faucet,301,285,325,357
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Sink,264,354,377,382
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Fridge,128,163,253,640
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Cupboard,111,6,268,165
81_jpg.rf.ff50a06c1e5951dabcdafd696230dcbf.jpg,640,640,Cupboard,255,389,389,593
t147_jpg.rf.ff5c048626d96f800011e6d9a56d82a8.jpg,640,640,Faucet,585,250,636,374
t147_jpg.rf.ff5c048626d96f800011e6d9a56d82a8.jpg,640,640,Toilet Sink,444,297,636,612
t147_jpg.rf.ff5c048626d96f800011e6d9a56d82a8.jpg,640,640,Toilet,231,205,351,637
img_wm_revamp-63-_jpg.rf.ffb0107b6efc797d251b1d1485d0aad1.jpg,640,640,AC,103,6,241,150

Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Stove,254,360,388,388
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Stove,196,387,361,424
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Stove,265,366,360,385
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Sink,408,341,450,356
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Oven,311,393,396,563
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Stove,219,393,336,419
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Exhaust Hood,232,277,329,295
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Exhaust Hood,228,278,328,293
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Oven,305,385,398,570
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Cupboard,126,464,335,640
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Cupboard,0,46,376,308
Kitchen-39-_jpg.rf.ffd50baeda28485c2229777ee639dfc6.jpg,640,640,Cupboard,0,48,230,310
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Oven,247,334,320,474
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Stove,228,252,315,300
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Faucet,386,190,415,290
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Exhaust Hood,216,74,298,107
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Sink,345,287,425,328
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Cupboard,324,6,595,639
75_jpg.rf.ff21465719d12914fa396b49ec012f75.jpg,640,640,Cupboard,155,4,300,87

t155_jpg.rf.ffd7924f3963a9d1da537c8698f9083a.jpg,640,640,Toilet,297,418,438,640
t155_jpg.rf.ffd7924f3963a9d1da537c8698f9083a.jpg,640,640,Bathtub,471,502,595,640
t155_jpg.rf.ffd7924f3963a9d1da537c8698f9083a.jpg,640,640,Toilet Sink,3,468,228,629
t155_jpg.rf.ffd7924f3963a9d1da537c8698f9083a.jpg,640,640,Faucet,3,463,61,548
t155_jpg.rf.ffd7924f3963a9d1da537c8698f9083a.jpg,640,640,Exhaust Fan,338,191,400,247
t155_jpg.rf.ffd7924f3963a9d1da537c8698f9083a.jpg,640,640,Water Heater,556,226,631,345
img_wm_revamp-2022-08-19T223354-396_jpg.rf.ff57991401f1002e4896aa0fb9647902.jpg,640,640,AC,308,287,380,324
Toilet-447-_jpg.rf.ff885692e64d2ed594a938f8b261ef63.jpg,640,640,Toilet,134,342,241,368
Toilet-447-_jpg.rf.ff885692e64d2ed594a938f8b261ef63.jpg,640,640,Toilet Sink,1,360,247,483
Toilet-447-_jpg.rf.ff885692e64d2ed594a938f8b261ef63.jpg,640,640,Toilet,247,428,338,577
Toilet-447-_jpg.rf.ff885692e64d2ed594a938f8b261ef63.jpg,640,640,Water Cubicle,225,67,570,511
Toilet-302-_jpg.rf.6273f5be10be0de98f20914078aed793.jpg,640,640,Bathtub,214,365,507,542
Toilet-302-_jpg.rf.6273f5be10be0de98f20914078aed793.jpg,640,640,Toilet Sink,0,353,142,469
Toilet-302-_jpg.rf.6273f5be10be0de98f20914078aed793.jpg,640,640,Toilet,140,348,296,513
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Cupboard,97,341,410,553
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Oven,383,407,496,640
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Sink,94,299,218,326
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Exhaust Hood,452,91,640,185
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Stove,423,346,637,505
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Cupboard,475,484,611,640
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Cupboard,77,0,640,170
Kitchen-159-_jpg.rf.6295797d3d2f947a553ef583eabf8f83.jpg,640,640,Faucet,137,219,191,304
Kitchen-447-_jpg.rf.62a1d221040c57f68bda301d05e0cefe.jpg,640,640,Faucet,444,222,482,333
Kitchen-447-_jpg.rf.62a1d221040c57f68bda301d05e0cefe.jpg,640,640,Sink,339,324,498,374


img_wm_revamp-39-_jpg.rf.62c9f379b5168480263d1017de0b6bba.jpg,640,640,Cupboard,485,219,640,640
img_wm_revamp-39-_jpg.rf.62c9f379b5168480263d1017de0b6bba.jpg,640,640,AC,207,140,291,223
img_wm_revamp-39-_jpg.rf.62c9f379b5168480263d1017de0b6bba.jpg,640,640,Dining Table,209,366,335,409
img_wm_revamp-39-_jpg.rf.62c9f379b5168480263d1017de0b6bba.jpg,640,640,Cupboard,352,243,431,416

Toilet-188-_jpg.rf.6310de93c0de915c0f121c5eb342dc71.jpg,640,640,Toilet Sink,7,339,164,469
Toilet-188-_jpg.rf.6310de93c0de915c0f121c5eb342dc71.jpg,640,640,Toilet,167,294,476,581

Room2-121-_jpg.rf.62bd9b261f61cfba65e112f025b7b916.jpg,640,640,AC,191,20,394,111
Room2-121-_jpg.rf.62bd9b261f61cfba65e112f025b7b916.jpg,640,640,Windowsill,0,108,442,353
Room2-121-_jpg.rf.62bd9b261f61cfba65e112f025b7b916.jpg,640,640,Bed Frame,56,345,634,636
30_jpg.rf.63204c46468be1ca1a8976e1be416492.jpg,640,640,Cupboard,258,347,579,640
30_jpg.rf.63204c46468be1ca1a8976e1be416492.jpg,640,640,Faucet,287,205,328,321
30_jpg.rf.63204c46468be1ca1a8976e1be416492.jpg,640,640,Sink,267,315,358,376
30_jpg.rf.63204c46468be1ca1a8976e1be416492.jpg,640,640,Exhaust Hood,464,43,640,107
30_jpg.rf.63204c46468be1ca1a8976e1be416492.jpg,640,640,Stove,416,302,580,429
30_jpg.rf.63204c46468be1ca1a8976e1be416492.jpg,640,640,Washing Machine,92,429,270,637
Kitchen-22-_jpg.rf.6351bdd681a62a14950ed52d9a894c4d.jpg,640,640,Oven,430,384,498,471
Kitchen-22-_jpg.rf.6351bdd681a62a14950ed52d9a894c4d.jpg,640,640,Stove,336,339,504,366
Kitchen-22-_jpg.rf.6351bdd681a62a14950ed52d9a894c4d.jpg,640,640,Exhaust Hood,352,237,442,263
Kitchen-22-_jpg.rf.6351bdd681a62a14950ed52d9a894c4d.jpg,640,640,Cupboard,299,105,499,268
Kitchen-22-_jpg.rf.6351bdd681a62a14950ed52d9a894c4d.jpg,640,640,Cupboard,0,4,326,640
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Oven,345,416,442,524
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Sink,499,362,622,378
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Exhaust Hood,265,282,373,301
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Stove,270,371,414,411
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Sink,479,357,634,384
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Oven,350,413,435,523
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Faucet,555,321,582,359
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Stove,261,367,435,421
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Exhaust Hood,254,283,375,301
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Cupboard,455,375,638,537
Kitchen-40-_jpg.rf.626e4f5e52c1946fbabc28a2673f51c7.jpg,640,640,Cupboard,157,151,438,305
img_wm_revamp-20-_jpg.rf.63300404add84a445943eca6428079f7.jpg,640,640,AC,107,43,255,109
Toilet-337-_jpg.rf.633ed59b0a4fdc8a4b38a228dee72b16.jpg,640,640,Toilet Sink,391,298,640,375
Toilet-337-_jpg.rf.633ed59b0a4fdc8a4b38a228dee72b16.jpg,640,640,Toilet,26,343,225,617

Kitchen-207-_jpg.rf.6355dbd2905cf85ea161acd9d39e3853.jpg,640,640,Cupboard,0,7,272,232
Kitchen-207-_jpg.rf.6355dbd2905cf85ea161acd9d39e3853.jpg,640,640,Exhaust Hood,457,211,557,240
Kitchen-207-_jpg.rf.6355dbd2905cf85ea161acd9d39e3853.jpg,640,640,Sink,138,337,310,386
Kitchen-207-_jpg.rf.6355dbd2905cf85ea161acd9d39e3853.jpg,640,640,Cupboard,183,349,334,577
Kitchen-207-_jpg.rf.6355dbd2905cf85ea161acd9d39e3853.jpg,640,640,Faucet,170,308,233,364
Toilet-102-_jpg.rf.63848ea1b75cdeeffa0dd16989789065.jpg,640,640,Toilet Sink,443,532,594,634
Toilet-102-_jpg.rf.63848ea1b75cdeeffa0dd16989789065.jpg,640,640,Toilet,307,427,475,636
Toilet-102-_jpg.rf.63848ea1b75cdeeffa0dd16989789065.jpg,640,640,Bathtub,211,420,408,582


Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Microwave,241,277,315,308
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Faucet,326,323,346,351
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Exhaust Fan,350,229,375,248
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Stove,15,435,167,520
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Cupboard,227,354,475,584
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Exhaust Hood,1,173,233,277
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Stove,56,393,237,428
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Sink,281,344,396,362
Kitchen-337-_jpg.rf.637c11767f2942c38ca04035d8c1a8ab.jpg,640,640,Cupboard,0,22,213,238

Toilet-21-_jpg.rf.63769772f9436cb43f9c4da974d4e8b0.jpg,640,640,Toilet Sink,167,473,356,558



Toilet-382-_jpg.rf.6429731fafcf3f014ca95c5f61a6d5f3.jpg,640,640,Exhaust Fan,304,97,337,142
Toilet-382-_jpg.rf.6429731fafcf3f014ca95c5f61a6d5f3.jpg,640,640,Faucet,510,499,592,590
Toilet-382-_jpg.rf.6429731fafcf3f014ca95c5f61a6d5f3.jpg,640,640,Toilet Sink,315,470,595,638
Toilet-382-_jpg.rf.6429731fafcf3f014ca95c5f61a6d5f3.jpg,640,640,Toilet,265,384,433,626
Toilet-382-_jpg.rf.6429731fafcf3f014ca95c5f61a6d5f3.jpg,640,640,Bathtub,105,378,363,555
Toilet-382-_jpg.rf.6429731fafcf3f014ca95c5f61a6d5f3.jpg,640,640,Water Heater,168,83,229,218


Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Cupboard,449,0,596,213
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Microwave,464,204,591,332
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Fridge,40,233,208,639
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Exhaust Hood,158,247,260,271
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Stove,181,343,273,403
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Sink,365,372,536,469
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Cupboard,123,44,270,252
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Cupboard,345,400,560,626
Kitchen-82-_jpg.rf.648d6a1be322cd5eaec0ce1b0fc5e1b6.jpg,640,640,Cupboard,183,361,320,581
Toilet-374-_jpg.rf.641e05ea35df842fc72a69af4d4601ec.jpg,640,640,Water Cubicle,302,136,640,630
Toilet-374-_jpg.rf.641e05ea35df842fc72a69af4d4601ec.jpg,640,640,Exhaust Fan,619,194,640,233
Toilet-374-_jpg.rf.641e05ea35df842fc72a69af4d4601ec.jpg,640,640,Faucet,73,348,129,401
Toilet-374-_jpg.rf.641e05ea35df842fc72a69af4d4601ec.jpg,640,640,Toilet Sink,5,377,266,491
Toilet-374-_jpg.rf.641e05ea35df842fc72a69af4d4601ec.jpg,640,640,Toilet,223,381,401,574
img_wm_revamp-2022-08-19T220800-642_jpg.rf.646491287c42498b31ddf5176ef8a609.jpg,640,640,AC,273,269,346,313
t131_jpg.rf.641042b50598474aec2b8d8a39a41233.jpg,640,640,Toilet Sink,560,500,637,617
t131_jpg.rf.641042b50598474aec2b8d8a39a41233.jpg,640,640,Toilet,206,370,346,640
Toilet-421-_jpg.rf.63e959ad45f4939b724c4ec6ca94314e.jpg,640,640,Water Heater,296,0,412,211
Toilet-421-_jpg.rf.63e959ad45f4939b724c4ec6ca94314e.jpg,640,640,Toilet,327,461,525,635
img_wm_revamp-2022-08-19T223210-911_jpg.rf.64535507630a1d3802e69a97f8d0c6e3.jpg,640,640,AC,167,271,252,311


Toilet-485-_jpg.rf.639b0d9555734533ebfdc25fb6dfa1d6.jpg,640,640,Water Heater,493,86,640,404
Toilet-485-_jpg.rf.639b0d9555734533ebfdc25fb6dfa1d6.jpg,640,640,Thermo Ventilator,283,7,408,165
Toilet-284-_jpg.rf.64939e37b18e832a097bd5e4814cf839.jpg,640,640,Toilet Sink,2,361,251,471
Toilet-284-_jpg.rf.64939e37b18e832a097bd5e4814cf839.jpg,640,640,Toilet,211,363,385,569

Toilet-183-_jpg.rf.64bcda8129c416d7eff4c26f832aea26.jpg,640,640,Toilet Sink,426,356,640,613
Toilet-183-_jpg.rf.64bcda8129c416d7eff4c26f832aea26.jpg,640,640,Bathtub,32,353,367,640
Toilet-183-_jpg.rf.64bcda8129c416d7eff4c26f832aea26.jpg,640,640,Toilet,316,298,466,636






img_wm_revamp-27-_jpg.rf.6478784f9f7d241a6f8b1b8068bb58a7.jpg,640,640,Door,0,211,143,640
img_wm_revamp-27-_jpg.rf.6478784f9f7d241a6f8b1b8068bb58a7.jpg,640,640,Windowsill,0,7,304,437
174_jpg.rf.64fd39fb73a9a0274377f3ba13f1d65e.jpg,640,640,Toilet Sink,530,428,637,601
174_jpg.rf.64fd39fb73a9a0274377f3ba13f1d65e.jpg,640,640,Toilet,288,404,402,635
Kitchen-18-_jpg.rf.64f97de8b9760efcf71eaf3257b0f2a9.jpg,640,640,Microwave,474,145,495,209
Kitchen-18-_jpg.rf.64f97de8b9760efcf71eaf3257b0f2a9.jpg,640,640,Cupboard,480,62,531,192
Kitchen-18-_jpg.rf.64f97de8b9760efcf71eaf3257b0f2a9.jpg,640,640,Cupboard,414,305,560,511
Kitchen-18-_jpg.rf.64f97de8b9760efcf71eaf3257b0f2a9.jpg,640,640,Exhaust Hood,490,196,513,207
Kitchen-19-_jpg.rf.64a28143556e073ca15e55d7a33ca9ae.jpg,640,640,Stove,230,174,498,262
Kitchen-19-_jpg.rf.64a28143556e073ca15e55d7a33ca9ae.jpg,640,640,Washing Machine,44,242,231,547
Kitchen-19-_jpg.rf.64a28143556e073ca15e55d7a33ca9ae.jpg,640,640,Cupboard,214,269,537,594
Toilet-497-_jpg.rf.652398cdcf255c9afcd90c9e7b4f7469.jpg,640,640,Toilet,162,343,359,592
Toilet-497-_jpg.rf.652398cdcf255c9afcd90c9e7b4f7469.jpg,640,640,Bathtub,289,387,521,607
Toilet-497-_jpg.rf.652398cdcf255c9afcd90c9e7b4f7469.jpg,640,640,Exhaust Fan,329,64,377,124
Toilet-497-_jpg.rf.652398cdcf255c9afcd90c9e7b4f7469.jpg,640,640,Toilet Sink,0,320,193,416
Toilet-96-_jpg.rf.651c009bbb7c9edd5b551582d7a6cc2c.jpg,640,640,Toilet Sink,340,432,640,611
Toilet-96-_jpg.rf.651c009bbb7c9edd5b551582d7a6cc2c.jpg,640,640,Faucet,513,415,567,486
Toilet-96-_jpg.rf.651c009bbb7c9edd5b551582d7a6cc2c.jpg,640,640,Toilet,15,452,208,640
Toilet-161-_jpg.rf.651980b5a4a5ee5bfb24be78c59bcc96.jpg,640,640,Toilet Sink,84,309,212,408
Toilet-161-_jpg.rf.651980b5a4a5ee5bfb24be78c59bcc96.jpg,640,640,Exhaust Fan,436,75,467,121
Toilet-161-_jpg.rf.651980b5a4a5ee5bfb24be78c59bcc96.jpg,640,640,Toilet,299,471,566,638
Toilet-161-_jpg.rf.651980b5a4a5ee5bfb24be78c59bcc96.jpg,640,640,Bathtub,282,366,538,558
Kitchen-191-_jpg.rf.65041dabfa207c7d7e8e40423b08e04d.jpg,640,640,Faucet,319,286,381,329
Kitchen-191-_jpg.rf.65041dabfa207c7d7e8e40423b08e04d.jpg,640,640,Exhaust Hood,91,156,183,186
Kitchen-191-_jpg.rf.65041dabfa207c7d7e8e40423b08e04d.jpg,640,640,Cupboard,90,0,640,276
Kitchen-191-_jpg.rf.65041dabfa207c7d7e8e40423b08e04d.jpg,640,640,Stove,88,300,221,339
Kitchen-191-_jpg.rf.65041dabfa207c7d7e8e40423b08e04d.jpg,640,640,Sink,242,299,505,374
Kitchen-191-_jpg.rf.65041dabfa207c7d7e8e40423b08e04d.jpg,640,640,Cupboard,88,315,480,536

Kitchen-417-_jpg.rf.654e75890cb2a9049975f4d1b061e988.jpg,640,640,Exhaust Fan,478,195,516,225
Kitchen-417-_jpg.rf.654e75890cb2a9049975f4d1b061e988.jpg,640,640,Stove,168,330,321,379
Kitchen-417-_jpg.rf.654e75890cb2a9049975f4d1b061e988.jpg,640,640,Washing Machine,33,425,162,629
Kitchen-417-_jpg.rf.654e75890cb2a9049975f4d1b061e988.jpg,640,640,Cupboard,168,78,314,279
Kitchen-417-_jpg.rf.654e75890cb2a9049975f4d1b061e988.jpg,640,640,Faucet,393,324,433,350
Kitchen-417-_jpg.rf.654e75890cb2a9049975f4d1b061e988.jpg,640,640,Sink,350,343,518,369
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Exhaust Hood,284,203,460,258
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Cupboard,285,0,535,244
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Faucet,171,378,199,411
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Cupboard,116,417,410,634
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Cupboard,284,0,526,240
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Stove,318,393,404,443
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Exhaust Hood,288,205,440,257
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Sink,153,404,227,424
Kitchen-215-_jpg.rf.650a851e3a6f702f9655e3af2910b0ba.jpg,640,640,Fridge,400,322,553,625
